worker_id,x_skill,ell_x,ell_y,a_skill,s_skill,u_i0,u_i1,u_i2,u_i3,u_i4,u_i5,u_i6,u_i7,u_i8,u_i9,u_i10,chosen_firm,chosen_firm_original_id
399,11.88244517934723,2.8785260201584757,2.3373930723936494,-0.9376782463865259,10.944766932960704,-0.4698363176521673,-0.022041928127195715,33.79529622771771,-2.0033263562610184,32.20669517842798,35.354977067599464,-0.5342260813716644,31.50924130443806,36.09158921174952,31.79135197578149,4.434515235559528,1,1
400,12.456677171073395,4.430085927342721,5.426321364326565,1.0684680317058024,13.525145202779196,2.853601086459905,-0.2726802752801148,33.61227813899705,-1.3486135727316904,33.01598104827192,35.2449277815256,-0.1328164998695146,30.72968347310249,34.770595247088494,34.99955261594485,5.587003034444306,0,0
401,8.049698333656686,7.438887633944833,0.4004488034011686,1.9312714632074133,9.980969796864098,4.40687212278231,-0.16550762485370019,33.90873807417609,-3.131631489333044,32.16717822881741,35.41934525589015,0.9105402165481773,32.4345780098034,35.16502182705825,31.91473765879128,3.2581417289089023,0,0
402,8.48407947559236,4.2840051165236686,0.8275479097920562,0.6242041782973893,9.10828365388975,1.3272335963993611,0.7165743638653118,32.97480968974368,-1.247389324753804,33.140606174995845,32.632057182885646,-1.7915807341622463,30.76948547437646,36.19052945184083,30.758624607550146,7.480405185547157,0,0
403,9.12065936914836,0.34626402424127406,1.6213222980922257,1.1852174789398358,10.305876848088195,1.164864626748256,1.385021009105356,32.37780102114604,-1.0053855586153626,32.61378636718229,34.042586058569356,0.18801898567710984,30.85469775915283,35.448454893648005,32.751013981453184,3.3364933691998857,1,1
404,9.410221179996894,-4.32960200260779,2.817299447913591,2.4863306618449714,11.896551841841866,1.010126610205792,1.5993252997140925,33.16934475812695,1.1336652015635327,33.838938797768684,33.43906802711415,0.38604316219264345,31.591034785089427,35.94138572798468,33.60263653631515,4.560210885359499,1,1
405,10.507499644690585,6.096366014371747,0.9287561813447318,2.1347326036735255,12.64223224836411,-1.0134310645568825,0.8148201445815051,33.37954488680648,-2.77026117286297,32.784679098550164,35.86288576001933,-1.3695624226183964,32.5983792481424,37.85549034801329,33.03691044516024,3.481558282378508,1,1
406,12.917513697626221,5.522490536973182,-8.447347282649844,2.0317567448628986,14.94927044248912,1.3317845383956821,-1.7074987900920948,34.8340040930903,2.8875420425112526,31.15127820164195,32.898364015285615,1.1453432355121973,31.206437328512536,35.051631210907516,35.22110222809469,3.5621545933890526,2,3
407,6.611917871348223,8.187735408110822,-2.596014263349616,4.120384489887276,10.732302361235499,-1.025313357679063,-0.6435121869397782,32.92975577328464,-2.256396772628096,33.46140210295963,32.76841191921892,-2.0370987586972515,31.036607942087066,34.84405641479097,31.795450701733955,2.668327087664408,1,1
408,12.397115698062853,2.330500249808969,7.77431423618617,3.111952236036707,15.50906793409956,-0.4759177647235062,0.9248835366411736,34.532683007454,-3.135036388100548,32.207443878890935,35.73490684066182,-0.5696191712611833,31.069145336293307,36.78905021956525,32.56412899258309,4.647534879923024,1,1
409,9.496771072461568,-7.25430903423521,3.552730945266193,0.20806170341710073,9.70483277587867,0.9583642375346964,1.0429993585337263,32.371438765842576,-3.7043198534020636,31.192001555848513,34.52465729965101,1.7908023080618953,32.514638019249496,35.378571137928624,35.33727139601195,3.155981711605197,3,6
410,2.5570869027366148,6.833307687895359,2.502156220920969,-0.8399878405550643,1.7170990621815505,2.023707958409512,1.351002450434371,32.70206998066034,-2.097029063231372,32.49694458649279,32.99789280006694,-0.9165178824243224,31.16765807549425,34.09274491190884,32.706684956876884,4.571959173824525,0,0
411,8.972355421026458,-0.4972039838790507,2.157404897772856,3.883506103860155,12.855861524886613,4.211185369043067,0.6070735517465387,40.596222092704,-1.0486529878461226,34.267002951077885,34.92901530139886,-1.2529598304181122,33.03019035725327,34.12378131360944,33.082777794545535,8.678862080002274,0,0
412,9.299495296357845,1.3254279057306115,4.280434187751689,2.3327922743810037,11.63228757073885,0.4590531407755015,-0.43471221534310944,32.716807735404075,-2.4263306400101308,35.90376311162241,33.59143187691047,1.6497219666154022,31.35596544935695,35.84038748056134,34.12441039154177,4.2997788808432835,3,6
413,11.434346320768485,2.851706062391059,-0.4558069954970243,1.8901158174356183,13.324462138204103,3.135192681920457,-0.27103391370549773,34.39924174273356,-1.186082566441842,30.058674354951687,32.96180078687515,0.287580162234075,31.8045170834593,36.31558307946741,33.53150367258276,1.8397035478207886,0,0
414,11.541854466225832,-2.059090607056512,5.703533293544366,1.2860194944399224,12.827873960665755,-0.6332952832362297,-0.38399455995932535,32.287952514200796,-3.488776468197567,32.186962805074245,33.77630662312802,0.03416010450300022,30.732211315706518,37.470801231524234,32.56191171171783,4.991766951286479,3,6
415,9.992449529413822,7.343656010043763,1.7248168901104202,-0.25678573494513096,9.73566379446869,1.5107036629307748,0.9770227634845822,34.07197025273283,-1.2457250260745476,31.611584192381653,33.02599560309344,-0.945656983920512,30.29185226910259,33.53325547432384,33.44147906373495,4.398753553202721,0,0
416,7.891445344055827,-1.4519958942739752,3.973146900647066,0.6235433194180424,8.51498866347387,0.24002314929471452,3.115436174375528,33.411394269690156,-2.599196566505908,32.67641767788411,33.377327988651345,-0.11553937920110433,33.43379425601153,34.876504621245324,32.7837538340182,3.9824987182116924,1,1
417,12.486194594317448,5.087159280198607,2.7806260323740113,-1.231873583353706,11.254321010963743,0.9795418640771777,2.257956194756022,34.97152052806405,-2.168894768446317,32.02854697471773,33.456117141752614,-0.2301871594356512,30.69113022877516,34.89167864320862,32.60829693743059,3.107703317129012,1,1
418,8.248461063530543,0.8238274488277648,5.783465962535446,0.9944369888177929,9.242898052348336,0.5366583016995095,0.9700837891510273,34.31638425499525,-1.7967022483290975,33.60774360302676,34.8167729104958,-1.7223903395506879,33.8395219859333,35.4088748961488,33.6371597253502,5.291389061830812,1,1
419,6.919036868663762,2.616032884902733,6.433251229365928,-0.7459341590656956,6.173102709598067,-0.07802407817012903,0.2538888941162609,33.959273745576795,-1.7255668836933098,30.744322188241576,33.40479877393948,-0.6414021473373966,30.48967128958556,35.16749427710237,32.40334005454582,4.7348479621233395,0,0
420,8.341119516861411,0.6424992979740539,1.3028553444259792,1.4136783288936698,9.754797845755082,0.38120980805014487,-0.14797158719251602,34.22332753328009,-3.38901244068348,33.86221733830051,34.548475297092466,1.9127678670570112,33.66149816986044,34.708950307249204,32.843457479683394,5.793590897782458,3,6
421,8.608628701128389,-1.2702275924888293,-2.676013318587537,0.6403201938325873,9.248948894960975,1.1910034167298753,0.2853492913794381,34.66609971466091,-1.6014706245672221,32.06544432265031,35.69061980378513,-0.6923641432240826,32.636534490816,34.185296475966084,32.277996185994226,2.282090070429218,0,0
422,9.71230737938057,2.914206806629163,0.04863489601850346,-0.3879587604715517,9.324348618909019,4.826656305938833,0.1346949808488585,34.96122341041213,-3.505106881792248,31.02088512126488,33.75787680559433,-1.0547806582071608,30.28098789595121,35.508417353735666,33.54296373340252,5.03819701781387,0,0
423,8.844321086632268,7.7081505383594635,-1.5181737301204326,-0.7221870062008315,8.122134080431437,-1.4012814166321637,0.06553146416265512,35.27703870868336,-1.7060166380394408,31.33854967768024,33.60554520686323,0.15176593349844725,30.763095263568594,34.61932053100039,32.77484583206434,3.6878985820376045,3,6
424,9.061635317902732,0.09496115321510107,-1.1695959992775538,-2.900910819233597,6.160724498669135,1.705900477041296,-0.6004256138465245,35.7905303048444,-1.758309211412271,32.817288233092164,38.165746191904496,0.07395809618879834,30.93705103538277,34.39757515908356,31.941302777056897,4.750671211583861,0,0
425,11.937222054945613,-0.1384510734361186,-2.0437872492271767,0.8052200323614113,12.742442087307024,0.08908548447088846,0.5611467020882075,34.3813801342258,-2.254984237837952,31.029921747959573,32.992764761281265,-0.7664094996431909,30.62696036741636,37.755209307390956,34.349976124204225,4.0092980885242095,1,1
426,12.079901949760327,-5.131240771374199,1.5387917652909404,-0.7343759116890606,11.345526038071267,0.35487265326960876,1.1428298567345352,33.44076782292197,-2.3390992408588778,32.62013970294004,35.9687627961488,-1.5548872240282563,31.3364736427865,34.594798835656455,33.88121667183449,2.3003766846444806,1,1
427,11.39441653469653,3.0005228705844527,8.446128206475116,2.284847361293385,13.679263895989916,2.6893565425215042,0.3499700859637318,33.014391118601,-2.73659915145717,31.824731021137925,33.90384608393754,1.2002611155753504,31.654789028800163,34.43852136647878,32.60938286301164,2.7765338378250446,0,0
428,9.204444072728858,7.387014945504063,-2.920655485012075,0.10106489340498753,9.305508966133846,1.0336821318465292,0.6728372183048869,32.92725109365256,1.5436039530449834,33.59566522534701,33.35547445230903,-1.8591622185121746,30.691319222552504,33.52307718019225,31.744972364376107,3.457892405831794,2,3
429,8.27413073202449,-1.5557838003454114,10.120082246162278,2.283427538207778,10.557558270232269,-0.6117026875419893,0.08499024854266682,34.25722760216153,-2.858048471852729,30.56138048056514,32.09343205602628,0.4332069625266549,30.61646458427775,34.4300315647866,32.202155886587065,3.405456222501691,3,6
430,9.406387730694437,-2.6076814261048185,0.9453041017581862,2.6637528062599065,12.070140536954344,0.3999299820199178,-0.9112556263572363,34.47099496697808,-1.7169996289127236,32.39075785704593,34.51064121307641,3.5194765548627585,31.763145201591524,34.9706798814209,32.683523104356574,4.85732975430294,3,6
431,9.627593359749744,-2.638806426558491,4.246507531583974,1.440783268475363,11.068376628225106,2.487496239302948,3.644502838994447,33.25274822660632,-1.9920625916014834,33.14915206978585,32.804649338437,2.2836641268697844,35.04803198412974,33.79058705164176,30.950635692851755,4.312286906846468,1,1
432,12.196762411873143,4.915830462540728,2.633989892179925,1.1375453750641764,13.33430778693732,2.521736675018221,-0.1851119855987184,34.62971464050676,-2.0527880427937997,32.01837564353755,35.95433759191626,0.7767679672025687,32.15317047698589,34.74925698381508,31.218025368122873,7.6428040217231485,0,0
433,9.280433692105788,-3.333306038985392,5.496578547595629,0.34549254443491195,9.6259262365407,-0.8864761359035362,-0.06904339548311944,33.39340011328814,-2.020596272014131,31.407199754218112,34.86351459277621,-1.2132441015269817,30.577345090482023,34.84716746640078,33.4726111133468,3.6387689795692384,1,1
434,6.8767197804481714,0.968514271342978,-3.194903319487505,-0.07370830207170859,6.803011478376463,0.5965542325160129,-0.21615857879506511,33.31814406213923,-1.8192266277044005,32.900317270501645,33.570660004622525,0.5891827497280806,30.825103307324042,34.628821538816204,33.65747050514247,2.9325776175257317,0,0
435,7.832086043534285,-4.473925155766468,7.09351973022696,1.7541788629910626,9.586264906525347,-1.06657595318412,3.7323153450575495,33.87570267116027,-3.0373766098931383,30.547161226709335,32.892324831656786,-0.39381721054491103,30.688739715793954,36.24054320992262,32.35166303376634,5.252386092288103,1,1
436,14.595882121683138,7.187634246541405,1.979060916966985,2.040750349104897,16.636632470788037,-0.26989293056632885,0.5695103749408469,33.026246398867386,-1.3852159782241387,30.72556219273675,34.034239121206994,0.4870310918762868,30.78850325719968,35.938503607911954,30.650340669441785,3.3593239966021935,1,1
437,7.5840819439870755,4.049374959746932,5.856710652518566,3.9537149253522976,11.537796869339374,0.8904105113633566,0.21275481087871836,33.828373558608284,-2.1896927548455385,31.58297988908677,33.960877467916255,-0.9661183478655975,29.802045463553814,34.36090817628435,30.771717517376835,4.068288392897447,0,0
438,6.723128295116984,-1.638144365868742,0.928939646068148,2.1828802714675577,8.906008566584543,0.4343327645580266,0.15040947878047728,34.07347399158371,-1.1773571869071902,31.672009796859754,36.14400444352013,-0.5248600677619811,32.46750714801671,34.48502565718679,33.790178699915465,3.575245572597969,0,0
439,9.250659290778248,2.40753478291097,4.95780008668126,1.7747284080237464,11.025387698801994,0.7723260169711748,1.06860630014453,32.928402333342795,-2.49718152826692,33.07590077027381,35.66392936200987,-0.6758667793646874,31.56645014556329,34.69046536372618,32.22175582710802,1.965865011727425,1,1
440,14.587769203988373,-4.759792535599145,0.9768703142490773,-0.9884079890820081,13.599361214906365,0.06557936223431576,0.2621702371823601,32.607039857808545,-3.5824727293627414,32.4050969018214,32.80700151579604,0.03374826124957467,32.00524944741461,36.01753006532162,32.923306249362156,2.0865357397314117,1,1
441,10.259745953716573,3.7532253689538972,8.151252566879762,1.1827836322024443,11.442529585919017,3.332333188790827,-0.389159812327657,34.24659689487979,-3.3102442533984897,31.956008800295177,34.38419445164232,-0.508756912402269,29.631483070138664,34.79106255631175,35.12734263995472,5.554616853991336,0,0
442,10.769886345379252,-1.2153753892935588,-0.8870436971244362,1.6782543593241042,12.448140704703356,0.5915771027157543,-0.5094303524574841,33.69848053761115,-2.001920455118542,34.17500370433189,36.582655939403956,-0.33273306795842494,31.7872323920167,35.263417428857935,31.827807317324996,2.840411654309027,0,0
443,5.909936937939324,-2.493110567211607,0.3528201751116977,1.0995938191961978,7.009530757135521,-0.6885461826496904,-0.4700716607802742,36.1847455351083,-2.8108522685311885,31.7432851841005,38.277303453980366,1.3751819319938983,31.736794013109208,37.49408216724537,32.75499331170242,7.436805994481061,3,6
444,6.112051246494841,-0.5594196088957557,-3.2696515795604206,0.6026738418582969,6.714725088353138,1.041604761625819,-0.06780816447885116,36.48265524563098,-1.8524991292025257,31.78207857414195,35.89944832427912,-0.30963864383888956,30.1032622156489,35.257606147553055,32.107768888989604,6.723702708071061,0,0
445,10.002836126044032,3.966906888715669,-6.467925972361993,-0.23029422994619797,9.772541896097835,0.5736629771470909,0.3209420408038264,33.43190568969772,-3.305061312613335,32.54494612472042,32.630961825747434,-0.5164675605000151,30.17081472595946,37.07044671241949,31.97852724846783,2.6846934045841806,0,0
446,8.819209902009753,-8.248627695567933,-0.42549691118813415,-1.0734511682046834,7.7457587338050695,-0.32490971684467523,0.9206344300036196,34.12319420079045,-2.424162874815762,34.09289464446374,33.72339031791152,1.1694695374777582,31.257277514066168,36.461764954143554,33.08940133231797,3.820515042774377,3,6
447,11.022118315889104,2.96412463337452,-1.106901442002632,0.9516687535214055,11.973787069410509,0.18399594209977885,2.1659590208544204,32.81141692768498,-1.9517555761922492,32.006152598935564,35.1783805321743,-0.19241806582481746,32.9743163313342,35.794969472330905,34.5403292199669,4.674066370078541,1,1
448,7.142563544904638,1.822382849023444,2.256907325437634,-0.5691082773669709,6.573455267537667,0.5572558671341884,0.2580145037590531,33.239304216926854,-1.641378388235939,32.027949000325094,34.72575037451133,-0.9679852230596973,30.992333510143865,34.38382852293642,35.538895124424776,3.1889661962774576,0,0
449,12.746927412797397,-8.520950887508583,6.949287070921553,1.274508498767319,14.021435911564716,-1.3713471131466473,0.4109031525151095,33.26595305440337,-2.3371905762182443,35.04188424709073,34.2792207519048,0.06996890957089866,30.400102278324802,32.99191446331716,37.243969187884275,5.35394693438732,1,1
450,13.538431863520648,-0.7793234978813902,2.2855802475497136,1.2557724891070008,14.794204352627649,2.636769763580656,2.3267653575988785,34.253487344512045,-2.1385787701946892,31.584821338435074,34.2088767878009,1.3775498877704375,31.817976839347,35.336834752186185,32.56893638543087,7.960686140732944,0,0
451,5.987046238135997,-7.103878840040401,1.545260417250752,1.4907637093878707,7.477809947523867,0.703806850803302,1.3654537732305798,32.81731831678552,0.03045517784477303,31.9581514077443,35.81534175692605,2.43437483251996,31.573896691015836,34.081466826082185,31.94703648205111,3.6067034944282637,3,6
452,10.646357567357418,4.4000514860335125,1.0337690253424392,1.3908858983476136,12.037243465705032,1.2043164057902023,0.5176676811358223,33.40421785193772,-3.0244095137806197,31.338288356244497,35.12850397592613,3.350584842121264,29.988796339254044,36.72258518980243,32.04918962991857,7.130885471513086,3,6
453,9.283018645092495,-4.371332966885962,1.7813268334322425,2.1943974039329674,11.477416049025463,0.49924538791083956,0.33438152977441193,34.154305020024815,-2.4757107150441784,33.165305165086956,34.38661444131944,-0.15483077705707865,31.676363608633153,35.88486075336599,32.64904301772186,4.985807707911451,0,0
454,13.759776686779189,-0.14221153385911683,5.575974900715831,0.7170898286820767,14.476866515461266,0.8044048175877584,-0.41642526785435163,36.72493366878136,-3.014736116666961,33.24774630866164,35.44053574291826,-0.1600517613227083,32.21769702348192,34.70094275492937,32.61472406111754,4.56426429782783,0,0
455,10.596156405018263,5.622040634388904,6.717100812652714,2.145489018157833,12.741645423176095,-1.1818405764793998,1.1814556474501252,32.70775890825184,-1.6620292263637384,30.681575878162718,32.85245024172899,0.5616332285190312,30.7640380965971,34.226232103392036,31.851445276825938,2.856671642481835,1,1
456,12.487455016462592,0.2387316498842783,9.072561469450207,1.3025464302196794,13.790001446682272,-1.633696367044479,1.118689187100032,34.34804868410648,-1.1939136076805996,31.437117884906908,32.933087368485715,0.08790707176953216,29.98257090785177,32.95647275162424,32.95578642845209,4.785412207124477,1,1
457,9.810697245159032,-9.936428989365961,4.595790775171897,1.0838719074262426,10.894569152585275,-0.2642226799758635,2.6198667586133104,34.10916915777975,-3.9371905043554296,31.920110779370578,34.40898807144175,0.3488330826619186,32.83548831381595,33.31835269597838,33.535489462379275,4.03130139288511,1,1
458,10.82589188993915,-1.6152822462711192,-5.050339343744509,0.028626477495225566,10.854518367434375,-0.22533092394638266,3.3590989648089886,32.86633313756228,-2.575329589518816,30.797404705099044,32.67803440874696,-1.1598793195668788,32.73895555953304,37.119662109792685,32.83436743743176,3.004757058207385,1,1
459,15.554349492652964,-4.773398185258137,2.953968120990523,2.2449921305822738,17.799341623235236,0.351835894123581,0.3890151202092235,34.94022319053258,-2.90957743100078,32.32359788840149,34.49459998998062,0.34197853622120056,31.911025797870114,36.970045283970975,34.1316603771844,2.969691275892665,4,10
460,15.407538500069755,1.2882439365512022,0.41657974029501177,0.32689187552076665,15.734430375590522,-0.998976009842313,-1.1492583998195567,33.55939544268082,-3.2772879884561026,33.11959833020764,35.10223350212552,-0.12102145302375311,30.348935035761222,34.26009139210374,31.354449806177715,2.182987692321258,3,6
461,5.598271169936063,1.2935386880566826,-0.17153346536221026,2.4819198767378245,8.080191046673887,2.062036587963899,-0.7252182413071004,37.60669356453712,-1.7231132861529863,34.26022759893291,34.41015067041762,-0.8757206918835103,30.804244384259377,35.258701677216386,32.39529616843882,4.988969010088965,0,0
462,11.000233620058546,3.4195177697826935,3.2839482315311317,1.0278678616249313,12.028101481683478,2.158341508620493,0.8535265434145547,33.234142614805954,-0.5865213075846705,32.82983908990166,34.81832931373166,0.5611784531810582,31.06211714535947,36.89308786111204,32.878184234502804,3.8519884652952956,0,0
463,10.63635186634303,-5.471470112544836,2.7475176550314746,2.066090283282002,12.702442149625032,-0.2712410653123169,1.6190715133301778,33.215207320162044,0.1633237026810681,31.635932386752867,33.859086488958596,2.552473668912677,32.542246295021435,35.26595650060002,32.24311595020271,3.8112771321420027,3,6
464,7.217159159087661,4.187260941739339,-0.8066394734225,2.330814998126471,9.547974157214131,0.07598151660510873,0.6340951049905476,33.08072614627404,-2.513205585584485,30.243584275463622,33.36259517511631,-0.5865016706217391,32.25111898901118,34.180738449258236,32.56264389040288,2.363170469847047,1,1
465,8.012183236036424,-7.03294921781482,0.15560150835966113,3.1895767537787885,11.201759989815212,-0.8261685425098171,2.5021558543213507,33.212265251103766,-3.813051173290365,32.602561702257326,34.740459439685324,4.098505025835457,31.708882754635667,36.37983733529648,32.47581540967147,3.854441049067218,3,6
466,10.489839099294246,3.2413023261259912,0.21415744981209572,0.248897782432087,10.738736881726332,-0.5219607517356817,0.40612857068446717,32.854906961604996,-0.8397837837019302,33.114819589873726,34.61776237808905,-0.9129904925069341,31.581870777621482,35.27825403348328,31.457758971301196,2.4250204287343324,1,1
467,12.49460728380795,3.42893669343006,-4.2653725416797155,-0.5606240489820051,11.933983234825945,-0.5543840718058201,-0.6977970868382848,35.062981611460145,-1.8664476643151153,31.245292051126242,34.21008908196615,0.799822442382523,31.86156203707578,33.75668993926041,34.033610271721265,4.278933308281239,3,6
468,11.369093999933405,-4.787491008883914,3.768398994232097,1.8385704757684538,13.207664475701858,-0.4034425800904513,0.798513641062449,33.578124558628,-2.5104474181292202,35.10834949558897,33.920644597793405,0.7812541649183262,31.353536537541615,34.33283714021965,33.60752113332694,4.157981156696029,1,1
469,8.920290330864766,1.4232208919022218,0.9436857468018869,0.229653826901001,9.149944157765768,0.8154868572070613,-0.25044469557452065,33.50766737850303,-1.9646897805395285,32.15986709534008,34.26342398260664,0.09683295664919134,31.052468587894147,34.819004182041375,33.09408972246697,4.335447322335421,0,0
470,7.249969672290916,-3.21977175263152,5.580076104067668,-2.3748646692886437,4.875105003002273,0.498234253024812,-0.5187974789681788,32.911936538064424,-2.808651304163759,32.779864337697035,33.41255399153392,-0.1889177568416327,31.504086918582242,39.78031636633781,32.883861349275115,5.813981771441592,0,0
471,4.566443090732426,-1.2248922899101196,8.354015693994773,1.328184293695786,5.894627384428212,1.7946824463880855,-0.15361342984494808,37.97659130794719,-1.0475997850659367,31.239783165790783,33.12449057838774,-1.3708348266528172,34.04305127828265,33.09492067468168,34.24358098917535,6.104681261607301,0,0
472,14.013028082429216,-0.05699718145955897,2.093377598695789,-0.7391395295103976,13.273888552918818,1.6635663927893105,3.6349583483692975,33.955620660702266,-1.8029807598282446,32.763224204143924,33.350608763340695,0.5013901277362607,31.957819318384153,34.22912224124731,32.08310883125007,3.4410156957651954,1,1
473,8.561460731036739,-2.5090670668134836,6.491520432647422,1.3950197207354278,9.956480451772167,0.3939667103611101,0.12846517708906224,32.299561171284495,-2.351473744100714,30.40696723691053,33.89909582929086,0.728328036342815,31.93356050752138,36.11019886809591,36.61517036898259,4.1406754204512195,3,6
474,7.774479057359604,-6.741233619009521,5.092063957459601,2.8208150432713057,10.595294100630909,3.2797915556559234,4.245204824560301,34.02010875787812,2.351855774728995,33.197189748077506,34.28904400696311,-0.06241675410376581,33.93598003039111,34.1190132349568,32.48181765484944,3.9986949330913713,1,1
475,10.886830686208542,-1.804638900723543,-2.7486227537871093,0.6734609305147095,11.560291616723251,-1.598522771603512,-0.33313805713544287,33.92246114143574,0.12870276156761173,31.788245488926332,34.16978590424741,-1.3362108087383877,33.992277345469375,34.90079846477565,31.749205383703245,3.975213391243622,2,3
476,9.785671831706823,1.050481036078115,-1.4965254721195502,3.4333339790801025,13.219005810786925,2.171096123745776,1.2255058950514772,32.761463885676086,-1.025884393822877,32.137485273333105,33.8373079474738,0.4346898482030652,29.734613191446535,34.414585088968195,35.74349796470078,5.45395816504498,0,0
477,9.965688692186,6.6574714338326855,-0.28665019641962797,-2.4384438892217553,7.527244802964244,1.2550952204230426,-0.3477795320532743,34.21379684292372,-1.7387177475387707,31.895370714643743,36.14079357440661,0.6917611004319364,31.951843754512687,34.21542154743873,31.134465375323447,3.2127478032419816,0,0
478,11.717640625774457,-5.6058721808326695,-2.9626650508204078,2.4993284780449803,14.216969103819437,2.827656167506147,0.4861381563359061,32.990390268946754,-1.788180550781989,31.280748888440645,35.50368349933365,2.64667036624263,32.690318558929434,35.62954642725547,33.56067642355927,2.1302477191755504,0,0
479,8.744834145555279,7.826514416958702,2.8710343647775733,1.2597720281692044,10.004606173724483,1.4597497352161288,-0.7668111824138167,32.754694780601504,-0.9574935408038678,32.643168653146105,34.582309809101154,-1.654140588996714,32.1017663368271,35.171306952340146,31.348341857076246,2.312252019799724,0,0
480,7.259004691129103,-2.3482771060721404,4.781029763420953,0.4405170919650172,7.69952178309412,-1.2395821022456022,1.2568193694032135,35.146928335533644,-2.2174280783121834,32.328451886855,34.0561188423163,0.29623076568407636,34.85532247113871,35.81811298070143,33.052974720941634,4.726921956483731,1,1
481,9.638397476389729,-0.2757068998572316,1.8336943895762705,-0.7486471520488837,8.889750324340845,4.999012220756553,0.9521578853838973,34.566275716808086,-3.1277078980011876,33.30662295197798,34.303780101732784,-0.1682024083127451,33.423181550845584,35.29969107974729,33.8922359073128,4.26442538051297,0,0
482,10.17952358049521,4.956485432597991,4.986143146560785,1.303419481487679,11.48294306198289,0.46937656134211014,2.304873863535762,35.802714603727196,-3.558453140730964,32.4534785685949,36.224840980336104,3.7757877662628543,29.981617477845187,34.679101467261525,34.29344938908916,3.6193941231864057,3,6
483,7.179071982945675,-8.052581976488549,2.2314106303741887,-0.03539149689525506,7.143680486050419,-0.5006353327134955,0.6733608824090972,35.314564075132154,-2.791522758675625,33.19208494327138,34.09833742705052,1.1107840911385676,31.260644086660527,35.3579169118364,32.87302726473221,4.786303898685387,3,6
484,7.1356578060206965,4.421875000998924,3.313337339339276,3.196478916401903,10.3321367224226,-0.8672542436550936,-0.3735999410551114,33.884961826482716,-2.7839612937164997,32.910242505072425,34.451367464741345,1.7598541162817274,31.59179020257034,34.69986931983103,32.69983761898311,3.739318662310239,3,6
485,7.285804942491291,0.8032405295033256,-6.352922820857184,0.2537628959299625,7.539567838421253,0.2959631161638725,3.258435144115335,35.49387805905945,-0.013110222240921843,32.787850221279065,32.98855610799568,0.9451381425827319,31.585339501087223,35.045166907619084,32.255178310086215,5.923740172827203,1,1
486,12.130135148274855,5.443276949997462,-0.7421187021727862,1.3593375225718292,13.489472670846684,0.7319949503722915,1.1619873330133346,34.108763979154965,-3.7016501165853177,33.103423428654935,33.23636049253451,-0.45811338437778865,31.768138346828586,34.879578773824974,31.19284642366111,3.9241958429844654,1,1
487,13.608470938352006,0.12249399816556183,5.4425592498139395,1.9725893427319758,15.581060281083982,-0.3402097506885236,0.5360086710852305,33.47697045079226,-2.7837168255136393,32.072185489973705,36.298917254082816,2.502044430666557,31.711117298083145,33.3464264165827,34.89930668773437,3.2912037329709545,3,6
488,13.32004882508432,5.423140849025202,-1.0937282011150642,0.7226402613185999,14.042689086402921,1.1293405323830972,-0.5147817562074511,34.56728374114759,-3.745223920004765,31.482781898976405,32.00477676977345,0.03177189269020031,31.648792842798056,36.19719862322217,33.10384800477267,5.034367182655507,0,0
489,7.634879344389175,2.216864626444071,0.31360848911546735,-0.5311474860548079,7.103731858334367,1.1500208260717164,0.10053790880854035,34.60413318184361,-1.1238036970524021,31.567877036132668,35.529023065887785,0.31758257677257895,30.84257677694215,34.529602842485424,33.95737444889718,3.2870877162240846,0,0
490,8.205375878816065,-0.3352529098518156,2.3853277200143546,1.1012862617850159,9.30666214060108,0.9060069396228327,-0.0949636355433231,33.029539480403116,-1.8291986466231398,32.14843583783398,34.21268507917582,-0.5596615051195877,31.721611291313778,34.452530155466654,31.914451074669017,4.473339111937769,0,0
491,6.6882388448202015,5.568980073954646,0.25005250380424515,-0.5634383864497455,6.124800458370456,-0.5619763848164178,2.091687479749635,34.12007196961021,-0.5530168478273905,32.86505307290122,32.47351451268664,-1.8664556011244346,31.528494580162917,35.39617710830541,32.35739355224754,2.802437865203787,2,3
492,14.784282832872782,8.182299563655803,3.5033452797408673,-0.21414184013395482,14.570140992738827,-0.04999738202011453,-0.7477202267257208,34.319958348178474,-0.41288756071018695,31.66471046882113,34.24783359083813,-0.23228379476021155,32.92703235148462,33.584726914454535,31.979113888894435,4.504699681990948,0,0
493,8.750008878870181,-11.598876059269438,1.8904248734359288,-0.003334220039262148,8.74667465883092,-0.43878247474790066,0.07570805842127154,35.00915785715206,-4.413440270030268,31.405840136772607,34.65713646844366,-0.47348361150274,34.0896162718876,34.91636919521525,32.237229031770184,4.568872629497627,1,1
494,9.91137641680119,-8.491298442505832,3.4533217382925216,1.178833204957332,11.090209621758522,2.7794304262355793,0.17877864429423757,32.53413552141752,-2.0948755449790877,31.53893549603066,32.70740194293874,5.950048379432575,35.71614515758916,34.07197844374617,32.70032253973138,3.4616472808256016,3,6
495,8.77157498233179,0.12082019484689671,2.141650373162195,1.6042760314320899,10.37585101376388,1.9841287670567445,2.198588351209051,33.60934156668004,-2.5262468705165535,31.728090402626542,35.99117106128718,-0.7611147032285761,31.47095531460378,38.31136604550153,32.90317907213601,4.924369542946543,1,1
